40176.36	34.668252389529336
35158.38	32.45005028801149
30142.58	29.724542724831853
25121.35	26.40049009180478
20100.13	22.37471946041312
15091.38	17.64309577747238
10075.91	12.215839722806832
9059.717	11.057151842373505
8058.946	9.901519611346837
7059.259	8.697584539417116
6054.252	7.499344597447681
5049.464	6.2751014003847
4047.064	5.046542012040161
3043.795	3.803845772487324
2033.251	2.5454824340806206
1029.982	1.2915807399823285
905.4719	1.127190193802352
805.1992	0.9968106550746433
705.3395	0.8754476020713094
605.6749	0.7510608555203377
505.5871	0.624402890667779
405.4122	0.4987713279344091
305.1396	0.37280160922305433
204.9105	0.2469847794439279
104.3013	0.11846197659366246
93.36623	0.10645873243991762
83.81023	0.09309042418470972
73.93938	0.08139309443852352
64.20963	0.0691032441316511
53.67634	0.056273898049166146
44.35926	0.041203527412700156
34.47752	0.031106961521912835
24.47632	0.017957776821754538
13.74757	0.00627392131894164
4.62596	-0.006616659713742799
-14.42084	-0.030744432833993137
-24.29172	-0.04323526313054012
-34.41236	-0.0559619571822531
-44.42442	-0.07159113202210628
-54.53421	-0.08026721793575979
-64.56797	-0.09375635450627735
-74.65607	-0.10668696978181097
-84.79842	-0.11875285302036921
-94.15895	-0.1297893025808865
-104.1601	-0.13929532272741318
-205.2471	-0.2710221637177117
-305.6175	-0.3970437675143148
-405.0321	-0.5200360186345069
-505.7065	-0.6512022903294833
-606.6306	-0.7778818701334496
-707.2072	-0.9018765294704504
-807.1972	-1.0279793365104883
-907.6869	-1.1532201289084778
-1008.133	-1.278987394176066
-2054.969	-2.597451976914537
-3068.988	-3.8409608836272584
-4069.216	-5.0847095167600935
-5074.005	-6.317361823077525
-6078.035	-7.545813841630746
-7084.452	-8.756473286920686
-8085.223	-9.943878245220084
-9088.164	-11.113804831131375
-10091.98	-12.279374741959487
-15104.42	-17.69101157382217
-20124.01	-22.43871593864151
-25144.15	-26.472548575226753
-30165.39	-29.814155937161964
-35199.65	-32.52912033749582
-40225.22	-34.74307077120122
-35167.07	-32.53302264568389
-30146.93	-29.820717281825925
-25127.87	-26.48039536731984
-20112.61	-22.45869771063433
-15093.55	-17.705630341582783
-10076.56	-12.274746401970823
-9075.573	-11.11347384471014
-8078.709	-9.937013289002966
-7084.018	-8.764723506852853
-6077.926	-7.569227296532017
-5075.2	-6.323245563963924
-4071.28	-5.093936472491154
-3068.336	-3.8393998315437856
-2064.09	-2.5876265776656435
-1058.433	-1.3260901657579998
-908.8384	-1.1298967081353755
-806.7852	-1.0072845054951092
-707.7502	-0.8827029455461036
-607.1844	-0.7560257570662579
-506.5426	-0.6351489016118188
-406.1071	-0.5020912853504953
-306.117	-0.37499529465773956
-206.8108	-0.25095539581087883
-106.4514	-0.11648808472232106
-93.616	-0.10671906924068314
-84.49438	-0.09736182075181783
-74.60175	-0.08507721871642938
-64.87203	-0.07125684168719047
-55.20747	-0.05900941458702995
-45.31486	-0.04520526746400324
-33.83684	-0.03346020815187325
-23.92251	-0.019394262567638588
-15.81079	-0.0016006392391321172
-0.7492752	0.01116715875512316
10.73961	0.025910826484162087
20.81682	0.03815548743327641
30.92661	0.05114544607420265
40.96038	0.05947111010090109
51.00501	0.07589043699456713
60.95191	0.08908616190534192
71.00741	0.10193209730397461
81.11717	0.11427356448544916
91.2487	0.1264172492272178
105.1918	0.1435726767726446
203.3685	0.2701727636268797
305.031	0.39964288964428735
405.8899	0.5225385460580881
506.0105	0.6516882035475289
605.8922	0.779076023785135
708.2931	0.9043563323796203
808.5001	1.0358412112717568
907.9915	1.1591255076791933
1009.154	1.282279551925951
2055.838	2.6084258916243264
3079.087	3.864636853277792
4083.442	5.115032106800117
5083.236	6.344066414410574
6092.368	7.5753438491696885
7100.089	8.78818176226294
8099.776	9.949232288738115
9090.554	11.153544830951118
10105.01	12.302809936404115
15105.5	17.72173663213008
20125.1	22.47100481676665
25147.95	26.504596260185178
30170.82	29.841288070510892
35193.13	32.571187789253486
40207.85	34.779866448535785
