0,-0.00033068
4000,1.0055
8000,1.8847
12000,2.5678
16000,3.0472
20000,3.3784
24000,3.6104
28000,3.7835
32000,3.9223
36000,4.0377
40000,4.1365
45000,4.2445
50000,4.3393
