1,1,0
0.5,2,1.1871
0.33333,3,0.86117
0.25,4,0.68614
0.2,5,0.57702
0.16667,6,0.50164
0.14286,7,0.44563
0.125,8,0.40182
0.11111,9,0.36629
0.1,10,0.33671
0.090909,11,0.31161
0.083333,12,0.29
0.076923,13,0.27118
0.071429,14,0.25464
0.066667,15,0.23997
0.0625,16,0.22689
0.058824,17,0.21514
0.055556,18,0.20453
0.052632,19,0.19491
0.05,20,0.18615
0.047619,21,0.17813
0.045455,22,0.17076
0.043478,23,0.16398
0.041667,24,0.1577
0.04,25,0.15188
0.038462,26,0.14648
0.037037,27,0.14144
0.035714,28,0.13673
0.034483,29,0.13232
0.033333,30,0.12818
0.032258,31,0.12429
0.03125,32,0.12063
0.030303,33,0.11717
0.029412,34,0.11391
0.028571,35,0.11082
0.027778,36,0.10789
0.027027,37,0.10511
0.026316,38,0.10246
0.025641,39,0.099949
0.025,40,0.097553
0.02439,41,0.095269
0.02381,42,0.093087
0.023256,43,0.091002
0.022727,44,0.089008
0.022222,45,0.087098
0.021739,46,0.085267
0.021277,47,0.083511
0.020833,48,0.081825
0.020408,49,0.080205
0.02,50,0.078647
0.019608,51,0.077148
0.019231,52,0.075704
0.018868,53,0.074313
0.018519,54,0.072971
0.018182,55,0.071677
0.017857,56,0.070427
0.017544,57,0.06922
0.017241,58,0.068053
0.016949,59,0.066925
0.016667,60,0.065832
0.016393,61,0.064775
0.016129,62,0.063751
0.015873,63,0.062758
0.015625,64,0.061796
0.015385,65,0.060862
0.015152,66,0.059956
0.014925,67,0.059076
0.014706,68,0.058222
0.014493,69,0.057391
0.014286,70,0.056584
0.014085,71,0.055799
0.013889,72,0.055036
0.013699,73,0.054292
0.013514,74,0.053569
0.013333,75,0.052864
0.013158,76,0.052178
0.012987,77,0.051509
0.012821,78,0.050857
0.012658,79,0.050221
0.0125,80,0.049601
0.012346,81,0.048995
0.012195,82,0.048404
0.012048,83,0.047828
0.011905,84,0.047264
0.011765,85,0.046714
0.011628,86,0.046176
0.011494,87,0.045651
0.011364,88,0.045137
0.011236,89,0.044635
0.011111,90,0.044143
0.010989,91,0.043663
0.01087,92,0.043192
0.010753,93,0.042732
0.010638,94,0.042281
0.010526,95,0.04184
0.010417,96,0.041407
0.010309,97,0.040984
0.010204,98,0.040569
0.010101,99,0.040162
0.01,100,0.039763
0.009901,101,0.039372
0.0098039,102,0.038989
0.0097087,103,0.038613
0.0096154,104,0.038244
0.0095238,105,0.037883
0.009434,106,0.037527
0.0093458,107,0.037179
0.0092593,108,0.036837
0.0091743,109,0.036501
0.0090909,110,0.036171
0.009009,111,0.035847
0.0089286,112,0.035529
0.0088496,113,0.035216
0.0087719,114,0.034909
0.0086957,115,0.034607
0.0086207,116,0.03431
0.008547,117,0.034018
0.0084746,118,0.033731
0.0084034,119,0.033449
0.0083333,120,0.033172
0.0082645,121,0.032899
0.0081967,122,0.03263
0.0081301,123,0.032366
0.0080645,124,0.032106
0.008,125,0.031851
0.0079365,126,0.031599
0.007874,127,0.031351
0.0078125,128,0.031107
0.0077519,129,0.030867
0.0076923,130,0.030631
0.0076336,131,0.030398
0.0075758,132,0.030168
0.0075188,133,0.029942
0.0074627,134,0.02972
0.0074074,135,0.0295
0.0073529,136,0.029284
0.0072993,137,0.029071
0.0072464,138,0.028861
0.0071942,139,0.028654
0.0071429,140,0.02845
0.0070922,141,0.028249
0.0070423,142,0.028051
0.006993,143,0.027855
0.0069444,144,0.027662
0.0068966,145,0.027472
0.0068493,146,0.027284
0.0068027,147,0.027099
0.0067568,148,0.026917
0.0067114,149,0.026736
0.0066667,150,0.026559
0.0066225,151,0.026383
0.0065789,152,0.02621
0.0065359,153,0.026039
0.0064935,154,0.02587
0.0064516,155,0.025704
0.0064103,156,0.02554
0.0063694,157,0.025377
0.0063291,158,0.025217
0.0062893,159,0.025059
0.00625,160,0.024903
0.0062112,161,0.024748
0.0061728,162,0.024596
0.006135,163,0.024445
0.0060976,164,0.024296
0.0060606,165,0.024149
0.0060241,166,0.024004
0.005988,167,0.023861
0.0059524,168,0.023719
0.0059172,169,0.023579
0.0058824,170,0.023441
0.005848,171,0.023304
0.005814,172,0.023168
0.0057803,173,0.023035
0.0057471,174,0.022903
0.0057143,175,0.022772
0.0056818,176,0.022643
0.0056497,177,0.022515
0.005618,178,0.022389
0.0055866,179,0.022264
0.0055556,180,0.02214
0.0055249,181,0.022018
0.0054945,182,0.021897
0.0054645,183,0.021778
0.0054348,184,0.02166
0.0054054,185,0.021543
0.0053763,186,0.021427
0.0053476,187,0.021313
0.0053191,188,0.0212
0.005291,189,0.021087
0.0052632,190,0.020977
0.0052356,191,0.020867
0.0052083,192,0.020758
0.0051813,193,0.020651
0.0051546,194,0.020545
0.0051282,195,0.020439
0.005102,196,0.020335
0.0050761,197,0.020232
0.0050505,198,0.02013
0.0050251,199,0.020029
0.005,200,0.019929
0.0049751,201,0.01983
0.0049505,202,0.019732
0.0049261,203,0.019635
0.004902,204,0.019539
0.004878,205,0.019443
0.0048544,206,0.019349
0.0048309,207,0.019256
0.0048077,208,0.019163
0.0047847,209,0.019072
0.0047619,210,0.018981
0.0047393,211,0.018891
0.004717,212,0.018802
0.0046948,213,0.018714
0.0046729,214,0.018626
0.0046512,215,0.01854
0.0046296,216,0.018454
0.0046083,217,0.018369
0.0045872,218,0.018285
0.0045662,219,0.018201
0.0045455,220,0.018119
0.0045249,221,0.018037
0.0045045,222,0.017956
0.0044843,223,0.017875
0.0044643,224,0.017795
0.0044444,225,0.017716
0.0044248,226,0.017638
0.0044053,227,0.01756
0.004386,228,0.017483
0.0043668,229,0.017407
0.0043478,230,0.017331
0.004329,231,0.017257
0.0043103,232,0.017182
0.0042918,233,0.017108
0.0042735,234,0.017035
0.0042553,235,0.016963
0.0042373,236,0.016891
0.0042194,237,0.01682
0.0042017,238,0.016749
0.0041841,239,0.016679
0.0041667,240,0.01661
0.0041494,241,0.016541
0.0041322,242,0.016473
0.0041152,243,0.016405
0.0040984,244,0.016338
0.0040816,245,0.016271
0.004065,246,0.016205
0.0040486,247,0.016139
0.0040323,248,0.016074
0.0040161,249,0.01601
0.004,250,0.015946
0.0039841,251,0.015882
0.0039683,252,0.015819
0.0039526,253,0.015757
0.003937,254,0.015695
0.0039216,255,0.015633
0.0039063,256,0.015572
0.0038911,257,0.015511
0.003876,258,0.015451
0.003861,259,0.015392
0.0038462,260,0.015333
0.0038314,261,0.015274
0.0038168,262,0.015216
0.0038023,263,0.015158
0.0037879,264,0.0151
0.0037736,265,0.015043
0.0037594,266,0.014987
0.0037453,267,0.014931
0.0037313,268,0.014875
0.0037175,269,0.01482
0.0037037,270,0.014765
0.00369,271,0.01471
0.0036765,272,0.014656
0.003663,273,0.014603
0.0036496,274,0.014549
0.0036364,275,0.014496
0.0036232,276,0.014444
0.0036101,277,0.014392
0.0035971,278,0.01434
0.0035842,279,0.014289
0.0035714,280,0.014238
0.0035587,281,0.014187
0.0035461,282,0.014137
0.0035336,283,0.014087
0.0035211,284,0.014037
0.0035088,285,0.013988
0.0034965,286,0.013939
0.0034843,287,0.01389
0.0034722,288,0.013842
0.0034602,289,0.013794
0.0034483,290,0.013747
0.0034364,291,0.013699
0.0034247,292,0.013653
0.003413,293,0.013606
0.0034014,294,0.01356
0.0033898,295,0.013514
0.0033784,296,0.013468
0.003367,297,0.013423
0.0033557,298,0.013378
0.0033445,299,0.013333
0.0033333,300,0.013289
