1,1,0
0.5,2,1.5931
0.33333,3,1.1707
0.25,4,0.93927
0.2,5,0.79324
0.16667,6,0.69111
0.14286,7,0.61431
0.125,8,0.55357
0.11111,9,0.50385
0.1,10,0.46216
0.090909,11,0.4266
0.083333,12,0.39585
0.076923,13,0.36899
0.071429,14,0.34532
0.066667,15,0.3243
0.0625,16,0.30552
0.058824,17,0.28865
0.055556,18,0.2734
0.052632,19,0.25956
0.05,20,0.24694
0.047619,21,0.2354
0.045455,22,0.2248
0.043478,23,0.21504
0.041667,24,0.20603
0.04,25,0.19767
0.038462,26,0.18992
0.037037,27,0.1827
0.035714,28,0.17596
0.034483,29,0.16966
0.033333,30,0.16376
0.032258,31,0.15823
0.03125,32,0.15303
0.030303,33,0.14813
0.029412,34,0.14351
0.028571,35,0.13915
0.027778,36,0.13503
0.027027,37,0.13113
0.026316,38,0.12743
0.025641,39,0.12392
0.025,40,0.12058
0.02439,41,0.11741
0.02381,42,0.11438
0.023256,43,0.1115
0.022727,44,0.10875
0.022222,45,0.10613
0.021739,46,0.10362
0.021277,47,0.10122
0.020833,48,0.098921
0.020408,49,0.096719
0.02,50,0.094607
0.019608,51,0.09258
0.019231,52,0.090633
0.018868,53,0.088762
0.018519,54,0.086963
0.018182,55,0.085232
0.017857,56,0.083564
0.017544,57,0.081957
0.017241,58,0.080408
0.016949,59,0.078914
0.016667,60,0.077472
0.016393,61,0.076078
0.016129,62,0.074732
0.015873,63,0.073431
0.015625,64,0.072172
0.015385,65,0.070954
0.015152,66,0.069774
0.014925,67,0.068632
0.014706,68,0.067525
0.014493,69,0.066451
0.014286,70,0.06541
0.014085,71,0.0644
0.013889,72,0.063419
0.013699,73,0.062466
0.013514,74,0.061541
0.013333,75,0.060642
0.013158,76,0.059768
0.012987,77,0.058917
0.012821,78,0.05809
0.012658,79,0.057285
0.0125,80,0.056501
0.012346,81,0.055738
0.012195,82,0.054994
0.012048,83,0.05427
0.011905,84,0.053563
0.011765,85,0.052875
0.011628,86,0.052203
0.011494,87,0.051547
0.011364,88,0.050908
0.011236,89,0.050283
0.011111,90,0.049674
0.010989,91,0.049078
0.01087,92,0.048496
0.010753,93,0.047928
0.010638,94,0.047372
0.010526,95,0.046829
0.010417,96,0.046298
0.010309,97,0.045778
0.010204,98,0.04527
0.010101,99,0.044772
0.01,100,0.044286
0.009901,101,0.043809
0.0098039,102,0.043342
0.0097087,103,0.042885
0.0096154,104,0.042437
0.0095238,105,0.041998
0.009434,106,0.041569
0.0093458,107,0.041147
0.0092593,108,0.040734
0.0091743,109,0.040329
0.0090909,110,0.039932
0.009009,111,0.039542
0.0089286,112,0.03916
0.0088496,113,0.038784
0.0087719,114,0.038416
0.0086957,115,0.038055
0.0086207,116,0.0377
0.008547,117,0.037352
0.0084746,118,0.03701
0.0084034,119,0.036674
0.0083333,120,0.036344
0.0082645,121,0.036019
0.0081967,122,0.035701
0.0081301,123,0.035388
0.0080645,124,0.03508
0.008,125,0.034777
0.0079365,126,0.03448
0.007874,127,0.034187
0.0078125,128,0.0339
0.0077519,129,0.033617
0.0076923,130,0.033339
0.0076336,131,0.033065
0.0075758,132,0.032795
0.0075188,133,0.03253
0.0074627,134,0.032269
0.0074074,135,0.032012
0.0073529,136,0.031759
0.0072993,137,0.031511
0.0072464,138,0.031265
0.0071942,139,0.031024
0.0071429,140,0.030786
0.0070922,141,0.030552
0.0070423,142,0.030321
0.006993,143,0.030094
0.0069444,144,0.02987
0.0068966,145,0.029649
0.0068493,146,0.029432
0.0068027,147,0.029218
0.0067568,148,0.029006
0.0067114,149,0.028798
0.0066667,150,0.028593
0.0066225,151,0.02839
0.0065789,152,0.02819
0.0065359,153,0.027993
0.0064935,154,0.027799
0.0064516,155,0.027608
0.0064103,156,0.027419
0.0063694,157,0.027232
0.0063291,158,0.027048
0.0062893,159,0.026867
0.00625,160,0.026688
0.0062112,161,0.026511
0.0061728,162,0.026336
0.006135,163,0.026164
0.0060976,164,0.025994
0.0060606,165,0.025826
0.0060241,166,0.025661
0.005988,167,0.025497
0.0059524,168,0.025335
0.0059172,169,0.025176
0.0058824,170,0.025018
0.005848,171,0.024863
0.005814,172,0.024709
