4.9973	-0.000880385
5.9972	-0.000941798
8.0112	-0.000997945
9.9935	-0.001029823
12	-0.001054077
14.004	-0.001070096
15.998	-0.001089679
17.988	-0.00109565
19.987	-0.001106918
21.986	-0.001111204
23.995	-0.00112183
25.997	-0.001122311
28.001	-0.001128331
30.001	-0.001131204
32.002	-0.001133435
34.004	-0.001138684
36.006	-0.001141075
38.008	-0.001143323
40.004	-0.00114703
42.005	-0.001148844
44.016	-0.001148604
46.022	-0.001150947
48.027	-0.00115244
50.037	-0.001153596
52.046	-0.001156324
54.052	-0.001158026
56.053	-0.001159021
58.064	-0.001160032
60.062	-0.001161637
62.071	-0.001162937
64.075	-0.001163483
66.083	-0.001165698
68.087	-0.001163258
70.088	-0.00116626
72.097	-0.001166116
74.107	-0.001169358
76.084	-0.001170241
78.081	-0.001172022
80.083	-0.001174831
82.088	-0.001173981
84.122	-0.001172022
86.129	-0.001172873
88.133	-0.00117305
90.134	-0.001173756
92.094	-0.001177528
94.114	-0.001177673
96.146	-0.001176469
98.149	-0.001176051
100.11	-0.001178652
105.14	-0.001184382
110.2	-0.001177849
115.23	-0.001178074
120.16	-0.00118374
125.12	-0.001183371
130.25	-0.001182793
135.26	-0.001182408
140.2	-0.001184109
145.27	-0.001182231
150.27	-0.001183419
155.22	-0.001190674
160.22	-0.001190096
165.33	-0.001183724
170.23	-0.001190851
175.25	-0.001193515
180.34	-0.001191075
185.26	-0.001196565
190.38	-0.001191798
195.36	-0.001193242
200.26	-0.001196982
205.4	-0.001192729
210.27	-0.001199374
215.28	-0.001201316
220.4	-0.001198443
225.4	-0.00120366
230.3	-0.001204655
235.41	-0.001205409
240.37	-0.001206565
245.27	-0.001206453
250.39	-0.001209246
255.41	-0.001208876
260.26	-0.001209358
265.41	-0.001210482
270.41	-0.00121244
275.27	-0.0012113
280.28	-0.001212889
285.4	-0.001216164
290.41	-0.001212488
295.39	-0.001213146
300.44	-0.001214205
