-0.1	-0.00178472082192712
1999.921	0.213806576908326
3999.997	0.427931985933745
5999.9635	0.63911915539158
8000.103	0.846330008036271
10000.7905	1.04500409221317
12001.551	1.24087926347518
13999.6655	1.42578319844294
16000.9725	1.60357291079911
18000.5475	1.7693048750356
20000.3035	1.92887394989663
22000.334	2.07879986904942
24000.182	2.2160550674991
25999.9385	2.34550560231134
27999.6955	2.46596151953004
30000.091	2.58046609955756
31999.4825	2.68449755934419
33998.3285	2.77950630129119
36000.1815	2.86906630385119
38000.9415	2.95446552781387
39998.6015	3.03084897496231
42000.82	3.09976465727874
43998.662	3.16528079976273
45998.5115	3.22881299894217
48000.182	3.28545906331456
50000.121	3.33600431715775
52000.9725	3.38490586188473
53999.7265	3.4292326396365
56000.486	3.47306446436807
58001.0645	3.51313907916879
60001.822	3.55135366301085
62001.8535	3.58637842836699
64000.881	3.62143735705051
66001.457	3.6516223393806
67999.301	3.67765902975671
70000.969	3.70684903144225
72001.8245	3.73362557927539
73999.117	3.76128079131651
76000.063	3.78774606119998
78000.7305	3.80780400235505
80001.7615	3.83078507443989
81999.785	3.84714046421149
83999.8165	3.86690361701304
85999.3905	3.88956719406158
88000.0585	3.90698229453692
89998.539	3.92754022758159
